Dataset,Corruption,Severity,loss,accuracy,f1 score,precision,recall
CTSD,glass_blur,3,0.0865036493404455,0.9740470397404704,0.9667105840537381,0.9595614728672374,0.9815092511611612
CTSD,glass_blur,4,0.027126451874558193,0.9959448499594485,0.9965895747217385,0.9969469127363865,0.9962643103146536
CTSD,glass_blur,5,0.05821632203741931,0.9837793998377939,0.9783775507934027,0.9735738390146416,0.9879675458864139
CTSD,motion_blur,1,0.7496093543003172,0.7793998377939984,0.7925807028084386,0.8102681805643202,0.8278131003445292
CTSD,motion_blur,2,0.08385812204757166,0.9732360097323601,0.9690853121371638,0.9649641609720007,0.9779898852862496
CTSD,motion_blur,3,0.037988220404196055,0.9910786699107867,0.9846069890513706,0.9817617337805294,0.9920928338346885
CTSD,motion_blur,4,0.21264593455478223,0.9391727493917275,0.9194698570066521,0.9042217083345273,0.9552928880395233
CTSD,motion_blur,5,0.07132131183355297,0.9886455798864558,0.9891179242524765,0.9917602828446018,0.9876532221950114
CTSD,zoom_blur,1,0.5247832300792549,0.8418491484184915,0.8114072491919586,0.8032915171190397,0.8578857763629931
CTSD,zoom_blur,2,0.026705892888008825,0.9910786699107867,0.9909584455521935,0.9907864722195561,0.9917192958979681
CTSD,zoom_blur,3,0.037725803797304724,0.981346309813463,0.9762790921133864,0.9698081071529686,0.9876376678320806
CTSD,zoom_blur,4,0.18049638942850865,0.9562043795620438,0.9249434670391284,0.9195969737370252,0.9425247262178881
CTSD,zoom_blur,5,0.08234376387197799,0.9699918896999189,0.9672727572556352,0.9633228454366279,0.9761810592320276
CTSD,snow,1,0.07115219205932122,0.9740470397404704,0.9647703578301572,0.9590867715010823,0.9795327869176749
CTSD,snow,2,0.018786731874003752,0.991889699918897,0.986517194970155,0.981135489780085,0.9955390762814402
CTSD,snow,3,0.05986627790282291,0.9845904298459043,0.9731815963461441,0.9705832998235874,0.985133927686663
CTSD,snow,4,0.7371752111774484,0.7761557177615572,0.7432951776428949,0.7278812206953915,0.8175924607659989
CTSD,snow,5,0.2672577969735943,0.9124087591240876,0.9054963560167582,0.8972725005576155,0.9316115374800288
CTSD,fog,1,0.055792844557450344,0.9805352798053528,0.9833499856018395,0.9805683909067361,0.9874355792191332
CTSD,fog,2,0.04726312992808621,0.9781021897810219,0.9618768079753908,0.9520514683385222,0.9869111755970587
CTSD,fog,3,0.06034136592846331,0.9764801297648013,0.9508174236124239,0.9460817982721095,0.9622405655398519
CTSD,fog,4,0.23459341490772664,0.9740470397404704,0.9597520787230467,0.9585733910590154,0.9631249295599227
