Dataset,Corruption,Severity,loss,accuracy,f1 score,precision,recall
BTSD,elastic_transform,5,1.5464092497554907,0.9009471191791634,0.9021279453865481,0.9125697598906075,0.9009471191791634
BTSD,pixelate,1,1.448667187255461,0.9013417521704814,0.9016587442371047,0.9108563653543555,0.9013417521704814
BTSD,pixelate,2,1.81194486020349,0.8646408839779005,0.8676277443796534,0.8823732372320964,0.8646408839779005
BTSD,pixelate,3,1.5757239222902901,0.9084451460142068,0.9087246489986032,0.9164265246543468,0.9084451460142068
BTSD,pixelate,4,1.567427166952989,0.893843725335438,0.895579210676339,0.9058736052446873,0.893843725335438
BTSD,pixelate,5,2.6252753796686594,0.7458563535911602,0.7529406570523308,0.7872617116331179,0.7458563535911602
CTSD,gaussian_noise,1,0.2996464309079417,0.9480940794809408,0.9492800170332154,0.9546247393182422,0.9480940794809408
CTSD,gaussian_noise,2,0.5888046934223163,0.9854014598540146,0.985279974100382,0.9855552067140184,0.9854014598540146
CTSD,gaussian_noise,3,0.09206884203588972,0.9724249797242498,0.9722787949836296,0.9740866118477289,0.9724249797242498
CTSD,gaussian_noise,4,0.0187120161037488,0.9951338199513382,0.9950923110560383,0.9954291406777703,0.9951338199513382
CTSD,gaussian_noise,5,1.268123428316882,0.8029197080291971,0.8131946916814476,0.8469689272734754,0.8029197080291971
CTSD,shot_noise,1,0.1976193572237441,0.9553933495539335,0.9552463327716917,0.9578007222677732,0.9553933495539335
CTSD,shot_noise,2,1.1279915819686308,0.8556366585563666,0.8674697296628736,0.8996007824889632,0.8556366585563666
CTSD,shot_noise,3,0.32430686571447226,0.9424168694241687,0.943148964060636,0.9479938314119235,0.9424168694241687
CTSD,shot_noise,4,0.14619482974204576,0.9659367396593674,0.965890795038532,0.9673008636341826,0.9659367396593674
CTSD,shot_noise,5,0.6935531641539578,0.9772911597729116,0.9770033041048006,0.9779997865210742,0.9772911597729116
CTSD,impulse_noise,1,0.06841328376635987,0.9845904298459043,0.9845828885281961,0.98530448550587,0.9845904298459043
CTSD,impulse_noise,2,0.032274062328602096,0.9854014598540146,0.9860321860562128,0.9880677337911805,0.9854014598540146
CTSD,impulse_noise,3,0.005853679047998767,0.9967558799675588,0.9967508585624655,0.9968647853639842,0.9967558799675588
CTSD,impulse_noise,4,0.3178017551309013,0.9294403892944039,0.9303699241899881,0.9372279002772358,0.9294403892944039
CTSD,impulse_noise,5,0.16724287720309497,0.9781021897810219,0.9777435135399918,0.978625433732036,0.9781021897810219
CTSD,defocus_blur,1,0.03851530344023604,0.9854014598540146,0.9865411156152252,0.9892035514058174,0.9854014598540146
CTSD,defocus_blur,2,0.0848051008065108,0.9740470397404704,0.9772994656152998,0.9835319971051179,0.9740470397404704
CTSD,defocus_blur,3,0.28609159537451306,0.9464720194647201,0.9468904773892214,0.9507794394268169,0.9464720194647201
CTSD,defocus_blur,4,2.237615123379066,0.6828872668288727,0.7100565847549672,0.7854221977202366,0.6828872668288727
CTSD,defocus_blur,5,0.06064739587845825,0.9894566098945661,0.9894503150170895,0.989895363514138,0.9894566098945661
CTSD,glass_blur,1,0.13929912586608367,0.9626926196269262,0.9633694268800672,0.9671520560717803,0.9626926196269262
CTSD,glass_blur,2,0.36973025083514677,0.9326845093268451,0.9333782319804248,0.9389197122139306,0.9326845093268451
CTSD,glass_blur,3,0.1634394772162333,0.9894566098945661,0.9891840943295769,0.9893071425551606,0.9894566098945661
CTSD,glass_blur,4,0.04666353818066991,0.9927007299270073,0.9927058387023389,0.9931129702209492,0.9927007299270073
CTSD,glass_blur,5,0.05458136099373785,0.9902676399026764,0.9903604790373508,0.9910316788371595,0.9902676399026764
CTSD,motion_blur,1,0.05479822025815326,0.9910786699107867,0.9912390405797211,0.9920645484576892,0.9910786699107867
CTSD,motion_blur,2,0.09308707945957849,0.9797242497972425,0.979707362624997,0.9804708104627536,0.9797242497972425
CTSD,motion_blur,3,6.361108178929981,0.6285482562854826,0.6840388943191442,0.8203976558860558,0.6285482562854826
CTSD,motion_blur,4,0.36681899045849337,0.9302514193025142,0.9300917320324198,0.9348436772911418,0.9302514193025142
CTSD,motion_blur,5,0.520317097940004,0.9334955393349554,0.9428432494257277,0.9629633847432687,0.9334955393349554
CTSD,zoom_blur,1,0.14053322512588282,0.9699918896999189,0.9703622985162852,0.9725346630172016,0.9699918896999189
CTSD,zoom_blur,2,0.06316180092806356,0.9821573398215734,0.9822894527899598,0.9838935705829042,0.9821573398215734
CTSD,zoom_blur,3,0.1724250943395779,0.9643146796431468,0.9644419927029744,0.967135540037351,0.9643146796431468
CTSD,zoom_blur,4,0.07356679560595841,0.9716139497161395,0.9746538360330576,0.9805113567625311,0.9716139497161395
CTSD,zoom_blur,5,0.0569877607214649,0.9902676399026764,0.9903594843731582,0.9909648205709939,0.9902676399026764
CTSD,snow,1,0.7539662807176777,0.8572587185725872,0.8608398418529375,0.8801625045221226,0.8572587185725872
CTSD,snow,2,0.05071523342777407,0.9902676399026764,0.9902400507972468,0.9906144753012149,0.9902676399026764
CTSD,snow,3,0.04130961146113053,0.9935117599351176,0.9935310049670084,0.9937814156382786,0.9935117599351176
CTSD,snow,4,0.11076286511264578,0.9748580697485807,0.9749327517722362,0.9778090763376884,0.9748580697485807
CTSD,snow,5,0.9664740942920209,0.9602595296025953,0.9591963570861715,0.9610139874655192,0.9602595296025953
CTSD,fog,1,0.07160023761522674,0.9886455798864558,0.9886323109848242,0.9890762778221993,0.9886455798864558
CTSD,fog,2,0.08797233214806569,0.9854014598540146,0.9857118917601988,0.9869720984096421,0.9854014598540146
CTSD,fog,3,2.2857272290448685,0.689375506893755,0.7106784702666702,0.7732089358413654,0.689375506893755
CTSD,fog,4,0.10788434761235535,0.9886455798864558,0.9882889218849977,0.9885718274817018,0.9886455798864558
CTSD,fog,5,0.3179953924205762,0.9545823195458232,0.9542860762483525,0.9561424896928723,0.9545823195458232
CTSD,frost,1,0.04612877804403451,0.9927007299270073,0.9927391763706916,0.9931983643858242,0.9927007299270073
CTSD,frost,2,0.06096920241770304,0.9878345498783455,0.9878465090867427,0.9886832978897643,0.9878345498783455
CTSD,frost,3,1.0752610238170779,0.8045417680454177,0.8150833114968622,0.8533622279787748,0.8045417680454177
CTSD,frost,4,0.10641198847911171,0.9764801297648013,0.9764780464881344,0.9774632903477638,0.9764801297648013
CTSD,frost,5,0.30275129664625855,0.9399837793998378,0.9414067167045581,0.9466037746702979,0.9399837793998378
CTSD,brightness,1,0.043777092501218695,0.9910786699107867,0.9910451514376115,0.991422583588372,0.9910786699107867
CTSD,brightness,2,0.1028865723563275,0.9789132197891321,0.9788628127167005,0.9795315434531285,0.9789132197891321
CTSD,brightness,3,0.29815241510753987,0.9448499594484996,0.9455658200855338,0.9502397942406251,0.9448499594484996
CTSD,brightness,4,0.056910268522479934,0.9845904298459043,0.9846117894155303,0.9853656354935694,0.9845904298459043
CTSD,brightness,5,0.13530061950653652,0.9659367396593674,0.9659730982160809,0.9677607722527437,0.9659367396593674
CTSD,contrast,1,1.087764286119657,0.9618815896188159,0.9613770009802574,0.9634324376025435,0.9618815896188159
CTSD,contrast,2,0.02637556309523789,0.9910786699107867,0.991389886174339,0.9925110719374063,0.9910786699107867
CTSD,contrast,3,0.39681828367642435,0.9132197891321979,0.9143069207521151,0.9226197291639998,0.9132197891321979
CTSD,contrast,4,0.08065933783275177,0.9764801297648013,0.9766770795756232,0.9784700667544879,0.9764801297648013
CTSD,contrast,5,1.8258146568709819,0.7372262773722628,0.7458674027111268,0.8011948446217383,0.7372262773722628
CTSD,elastic_transform,1,0.2658693180959566,0.9497161394971614,0.9513128944640277,0.9570437095144662,0.9497161394971614
CTSD,elastic_transform,2,0.17215377812002636,0.9691808596918086,0.9695742198609131,0.9719923604228842,0.9691808596918086
CTSD,elastic_transform,3,0.036469163181896025,0.9951338199513382,0.995124991580417,0.9952728239238948,0.9951338199513382
CTSD,elastic_transform,4,0.33908643833224095,0.9870235198702352,0.9866540525539288,0.9870470807945987,0.9870235198702352
CTSD,elastic_transform,5,0.06670896846586528,0.975669099756691,0.975902724939563,0.9778010198948509,0.975669099756691
CTSD,pixelate,1,0.43619384474611245,0.9132197891321979,0.9128486793697494,0.9184406822492781,0.9132197891321979
CTSD,pixelate,2,3.579441490786306,0.6626115166261152,0.681843243639465,0.754543431151028,0.6626115166261152
CTSD,pixelate,3,0.07388661811239257,0.9902676399026764,0.989936856612918,0.9902522340764792,0.9902676399026764
CTSD,pixelate,4,1.1857889081923245,0.813463098134631,0.8241836782102587,0.8617434468642493,0.813463098134631
CTSD,pixelate,5,0.8401072376255861,0.8523925385239254,0.8563972559092679,0.8806449381988964,0.8523925385239254
