Dataset,Corruption,Severity,loss,accuracy,f1 score,precision,recall
GTSRB,frost,4,0.591128660293675,0.8836896278701505,0.8499862213927207,0.8524567437634996,0.8555921576176884
GTSRB,frost,5,0.8477466223075667,0.8395091053048298,0.8060350541007192,0.806038923713146,0.8163529814472688
GTSRB,brightness,1,0.33834372795701634,0.9347585114806017,0.90355998772139,0.9035473975297117,0.9098819558526333
GTSRB,brightness,2,0.3644701404463845,0.932541567695962,0.9037383098260406,0.9058068688907416,0.908463535387954
GTSRB,brightness,3,0.384555349637621,0.9266033254156769,0.892916093462583,0.8918384680510315,0.9002845317155227
GTSRB,brightness,4,0.40512074077839616,0.9233570863024545,0.8910709140161283,0.8885407462080913,0.9012663206545917
GTSRB,brightness,5,0.43541056272453577,0.9199524940617577,0.8912625751724683,0.8919012989677614,0.8979610213869567
GTSRB,contrast,1,0.35963190893412356,0.9298495645288994,0.8979612541081715,0.9012742439272516,0.9017566290672963
GTSRB,contrast,2,0.40248256414103367,0.9171021377672209,0.8849590647943616,0.8907807416533928,0.8882248914531524
GTSRB,contrast,3,0.499712593511915,0.8954077593032462,0.863689855956939,0.8721672656391437,0.868055427430301
GTSRB,contrast,4,0.7561281052946761,0.8482977038796516,0.8216626851095636,0.847259275137153,0.8154623977490509
GTSRB,contrast,5,1.6610247861225267,0.7302454473475851,0.7129664723215807,0.7969747037346636,0.6819974897962765
GTSRB,elastic_transform,1,0.5850648573640312,0.8738717339667459,0.8329782962689528,0.8331150962766783,0.8405754951055759
GTSRB,elastic_transform,2,0.8094066770111674,0.8197941409342835,0.7751951577145991,0.7748670282064501,0.7850105406427447
GTSRB,elastic_transform,3,0.6869400744223916,0.8537608867775138,0.8112166380816478,0.8101901815017571,0.8178830583246662
GTSRB,elastic_transform,4,0.8983770445425738,0.8078384798099763,0.7582946905444818,0.7591438023536756,0.7673260906976782
GTSRB,elastic_transform,5,0.8021999150821356,0.8310372129849565,0.7812336721140472,0.7799609342642356,0.7901189704389907
GTSRB,pixelate,1,0.37384774045088137,0.9238321456848773,0.8940141300612915,0.8956112433471218,0.8991850149625681
GTSRB,pixelate,2,0.4289732255602015,0.9131433095803642,0.8793349558200161,0.8809109596154865,0.8837397822658186
GTSRB,pixelate,3,0.6473881280408053,0.8531274742676168,0.8167619049910964,0.8143448452827651,0.8260675965142599
GTSRB,pixelate,4,0.9681499754188557,0.7756927949326999,0.7369212241934427,0.7370141410640033,0.7481424052672789
GTSRB,pixelate,5,1.741929136187145,0.5939034045922407,0.5475177357268618,0.548785953079674,0.5672607921139267
CTSD,gaussian_noise,1,0.061373223728120374,0.9910786699107867,0.990435662441089,0.9900886113121681,0.9915368569283437
CTSD,gaussian_noise,2,0.05661166496710838,0.9927007299270073,0.9918421632384077,0.9918600966821081,0.9927136021872864
CTSD,gaussian_noise,3,0.07833343753379687,0.9870235198702352,0.9706382836243777,0.9697934388662509,0.9724608793890855
CTSD,gaussian_noise,4,0.07436798124695733,0.986212489862125,0.9871118120789668,0.9853870428004757,0.9901718832949082
CTSD,gaussian_noise,5,0.08712428821713813,0.9878345498783455,0.9834847846568504,0.9807389868631461,0.9894286504240737
CTSD,shot_noise,1,0.06370953913545425,0.9878345498783455,0.9885403823922343,0.988566364747645,0.9895076922026308
CTSD,shot_noise,2,0.07775376512293627,0.986212489862125,0.9833429173781328,0.9802979329479857,0.9888521462102474
CTSD,shot_noise,3,0.08911857620185273,0.9837793998377939,0.9683645604288033,0.9682840417011963,0.9702755883447681
CTSD,shot_noise,4,0.10686440294229298,0.9716139497161395,0.9718965542933617,0.9682532319128219,0.9805267006048031
CTSD,shot_noise,5,0.13492816351867748,0.9683698296836983,0.9719776430177323,0.9695679016609855,0.9774467111342227
CTSD,impulse_noise,1,0.07813057534710866,0.9878345498783455,0.9894693144173419,0.9890764608294836,0.9907989718319893
CTSD,impulse_noise,2,0.08857296183342771,0.981346309813463,0.9843166812349136,0.9842954210848044,0.9855009016970165
CTSD,impulse_noise,3,0.09997463263102957,0.9772911597729116,0.9803893667475712,0.9788802021452624,0.9843993490224776
CTSD,impulse_noise,4,0.10987388514532177,0.9708029197080292,0.9544733688119473,0.9489541227228894,0.9627697408986732
CTSD,impulse_noise,5,0.20003104716273507,0.9521492295214923,0.9513924674696532,0.9449460478744083,0.9650540137289868
CTSD,defocus_blur,1,0.05582183910894834,0.9902676399026764,0.9866909129512026,0.9820796561096902,0.993310119831859
CTSD,defocus_blur,2,0.06767573432705311,0.9894566098945661,0.9840458484687125,0.9802008624679527,0.9918266589471776
CTSD,defocus_blur,3,0.05241113171488989,0.9902676399026764,0.9923548223756857,0.9914455550013636,0.9937268603363187
CTSD,defocus_blur,4,0.0726584133791034,0.9829683698296837,0.9813616585174567,0.9766123071037638,0.990322090957533
CTSD,defocus_blur,5,0.10153646850527928,0.9716139497161395,0.9759378057506201,0.9761977810997532,0.9790216856381887
CTSD,glass_blur,1,0.0945821137372208,0.9805352798053528,0.9812149950864792,0.9779965825941058,0.9857509649703668
CTSD,glass_blur,2,0.09532639845852217,0.9740470397404704,0.97157767189456,0.9658349260847355,0.9802781011087862
CTSD,glass_blur,3,0.2605522067345745,0.9237631792376317,0.8918901646627158,0.8799891044150693,0.9232888695570497
