Dataset,Corruption,Severity,loss,accuracy,f1 score,precision,recall
BTSD,motion_blur,1,3.452199133908363,0.8685872138910813,0.6439333963895226,0.6503670350909977,0.6629485978023342
BTSD,motion_blur,2,3.3511415104769116,0.8906866614048935,0.7111694252400473,0.7302821636333017,0.7306272592630867
BTSD,motion_blur,3,3.4056998042488247,0.8800315706393055,0.6689503305207949,0.6879871595898909,0.6835365571169244
BTSD,motion_blur,4,3.110881773516909,0.8906866614048935,0.6845877722643061,0.7014871660119754,0.7046919372690171
BTSD,motion_blur,5,3.4335879196982693,0.8638516179952644,0.6756071494991693,0.6819416918371073,0.7001652271628109
BTSD,zoom_blur,1,4.887558048883572,0.765982636148382,0.5237053949662721,0.5528680143636799,0.54359448822758
BTSD,zoom_blur,2,4.923706537216972,0.7916337805840569,0.5814344231317249,0.5921339598683281,0.6054036212303066
BTSD,zoom_blur,3,3.4626121620846813,0.8745067087608525,0.6710526611391218,0.6766975436394105,0.6977168348571468
BTSD,zoom_blur,4,3.522756021662785,0.861878453038674,0.6416746967218149,0.6559624492946174,0.6664719914002792
BTSD,zoom_blur,5,4.826196678623781,0.7971586424625099,0.5874010570705239,0.6030607953612791,0.6119401875925529
BTSD,snow,1,3.1002694537838145,0.8918705603788477,0.67956168657586,0.7055700613533028,0.6865985516738683
BTSD,snow,2,3.5188130765988683,0.8788476716653513,0.6848568732027512,0.7047575534120547,0.6995432936784098
BTSD,snow,3,3.266679347171636,0.8792423046566693,0.6845243194783246,0.6921389767724705,0.7107830773983526
BTSD,snow,4,6.51290163997599,0.653906866614049,0.3949209957342662,0.4332382019880574,0.4158188117871924
BTSD,snow,5,3.521213718634481,0.8855564325177585,0.6762663288526265,0.7095101309043598,0.6898229802574422
BTSD,fog,1,3.1470881031541276,0.8879242304656669,0.6738196164208857,0.6827332991883767,0.6879054225958446
BTSD,fog,2,3.0015317499727647,0.8977900552486188,0.6975884975236304,0.7146805334775003,0.7151211875869021
BTSD,fog,3,4.695775504364399,0.8042620363062352,0.5955666577792031,0.6117382227699226,0.6194752719912008
BTSD,fog,4,4.679836871592003,0.7916337805840569,0.5724940467385513,0.6020523597832689,0.5833202967357957
BTSD,fog,5,3.001581001159447,0.9017363851617995,0.7350454089735872,0.7659460457257741,0.743640048549567
BTSD,frost,1,3.844288016645195,0.8255722178374112,0.6027248792880437,0.6186547360549797,0.6278328220608477
BTSD,frost,2,4.602830649174944,0.7924230465666929,0.5833669056364631,0.603603457999166,0.6044655424110943
BTSD,frost,3,3.694941291134237,0.8650355169692187,0.6445174084505355,0.6497518340269294,0.6723346569656864
BTSD,frost,4,3.208621673585866,0.8835832675611681,0.7015921837308334,0.7189255037166228,0.7148942718583846
BTSD,frost,5,3.2719457800123006,0.8843725335438043,0.6771666767442284,0.6935547815278734,0.6934035990960231
BTSD,brightness,1,5.234111804988503,0.77663772691397,0.5795939397635235,0.5943715713765854,0.6093477383740729
BTSD,brightness,2,3.303573859669832,0.8895027624309392,0.6987693666801817,0.7209141224735689,0.7093538411592134
BTSD,brightness,3,5.42718388061403,0.7308602999210734,0.49335837841886226,0.5217144588170629,0.5199898020715551
BTSD,brightness,4,3.7593133205866947,0.8756906077348067,0.6504253075066176,0.6664045798345357,0.6667540691574716
BTSD,brightness,5,3.5564035521078754,0.8733228097868981,0.6875735703882799,0.6986430305865412,0.7116599549991512
BTSD,contrast,1,3.528481469346297,0.8591160220994475,0.6549951671731007,0.6656849403426224,0.6751384123568654
BTSD,contrast,2,3.8734984577595952,0.8725335438042621,0.6659465109929965,0.6748104171892787,0.6863705732955825
BTSD,contrast,3,4.139689820388592,0.8393843725335438,0.6474719456543464,0.6684649844540865,0.6682850960026543
BTSD,contrast,4,3.4691346662667386,0.867008681925809,0.6436021812136736,0.6604866143574555,0.6583517331233308
BTSD,contrast,5,3.2510828145769746,0.8930544593528019,0.6923854827830576,0.7113343853566318,0.7082002264370936
BTSD,elastic_transform,1,4.932988374131631,0.7865035516969219,0.5603024419347146,0.5785837463881813,0.5783294952587984
BTSD,elastic_transform,2,2.92843642708314,0.9013417521704814,0.7059728310943176,0.7309316086956773,0.7179329865417388
BTSD,elastic_transform,3,3.167417470668608,0.8981846882399369,0.6986858275866439,0.7195257855570909,0.7111668861656083
BTSD,elastic_transform,4,6.922275997092616,0.7091554853985793,0.47316003030055853,0.5140890273677333,0.4900997853818198
BTSD,elastic_transform,5,5.045346197408302,0.7790055248618785,0.5548283159370037,0.587146652961924,0.5675417153628743
BTSD,pixelate,1,3.0525378302349244,0.904498816101026,0.7231324116617308,0.7477277004828887,0.7331376714446235
BTSD,pixelate,2,2.9521343150567896,0.8950276243093923,0.6981283470378213,0.7088613904239381,0.7120693425117236
BTSD,pixelate,3,2.941962285132784,0.904104183109708,0.7102929083796885,0.7258484465976847,0.722262616020306
BTSD,pixelate,4,3.479847153811918,0.8681925808997633,0.654159408404291,0.6801833359222501,0.6731842890487613
BTSD,pixelate,5,3.7585489207433262,0.8366219415943172,0.6334952109119172,0.6388581850761871,0.6583822560325289
