train loss,train accuracy,train f1,train precision,train recall,test loss,test accuracy,test f1,test precision,test recall
0.018628248882447376,0.991762095437272,0.9933847435432462,0.9923888755473881,0.9944342160091446,2.0260365031960457,0.6812351543942993,0.6589600412078772,0.704014515395051,0.6459275557607206
0.013168009092535318,0.9945420694228366,0.994955300639327,0.9941807811980737,0.9957429356660995,2.492312433732849,0.6831353919239905,0.65669202156511,0.706577082864009,0.6398758631175213
0.008349622033123909,0.9961998520747788,0.9969330473043169,0.9964757556390726,0.997398328047042,2.3070368710908262,0.6764845605700712,0.636092866698935,0.6603178767898161,0.6364962081415569
0.014285802924835634,0.9941850085439567,0.994470218432137,0.9934239550564276,0.9955581318931053,2.9557469056507752,0.6511480601741885,0.6215169576896408,0.6674258137215662,0.6142878265332765
0.010086267885657177,0.9957662781504246,0.9965063201845588,0.9961406932415389,0.9968748084327,2.7062689594682587,0.6653998416468725,0.6357975983793979,0.6962912166408258,0.6258718375958011
0.005943235857169227,0.9975260781963324,0.9981402318204735,0.9979568003180875,0.9983253205889039,2.8830468454157088,0.6626286619160728,0.641144245898296,0.6831006715914747,0.6387304573492643
0.005244603237528112,0.9974750694993496,0.9977814673192589,0.997382741507444,0.998184318794433,2.757375123853827,0.6589073634204275,0.6329464284046857,0.6784305524125608,0.6215451363694539
0.008743494639524011,0.9966844346961157,0.9969137938161321,0.9966280628372483,0.9972026358610546,2.76633935503231,0.6460015835312748,0.6118732102154766,0.6524832874878375,0.6195645983234457
0.018042718457152277,0.9936749215741284,0.9934347991064046,0.9925025017485332,0.9943915460400635,2.6698025620370656,0.6617577197149643,0.629267354091192,0.6657099801589803,0.6232198646763865
0.013054302140593383,0.995970312938356,0.9958319052026043,0.9953229642296405,0.9963479774331869,2.6157137188945416,0.6635787806809185,0.6253548298004233,0.6431168011066352,0.6361652627041909
0.0054670408146568145,0.9972455303629268,0.9978036036166792,0.9974123436807797,0.9981980456804468,2.954624444099994,0.6653998416468725,0.6294390853646156,0.6558178454513146,0.6345676188396108
0.0046109328305036805,0.9977556173327552,0.9982890805711978,0.9979486361221891,0.9986330018502244,3.055059946744289,0.6587490102929533,0.6324853021315153,0.683382381399508,0.6250509983126263
0.0034685560592612958,0.9981126782116351,0.9988901723802212,0.9988456640321639,0.9989351229303244,3.059188695097385,0.6679334916864608,0.6383919137654407,0.6689067196479699,0.6419525923370716
0.003358136732909975,0.9984442347420235,0.9987732101028827,0.9986924460767809,0.9988544988503842,3.5461452832603304,0.6380839271575613,0.6095270666469893,0.6653024517989164,0.6048964849422381
0.007466290449967039,0.9967354433930985,0.9972754555530575,0.9968539238189803,0.9977016365497761,3.1491766667233887,0.649089469517023,0.61320052046884,0.641724043186099,0.6220705849593614
0.00899100401062948,0.9966589303476243,0.9968529390511625,0.9964782599211217,0.9972339504801215,3.2265830446592134,0.6471892319873318,0.6134114516246137,0.6500174939778177,0.6081445174213121
0.010659535668021058,0.995970312938356,0.9961669371637782,0.9957068829111876,0.9966333443434793,3.4373845266521874,0.6418052256532066,0.6019499592969532,0.6268165897640513,0.6102100747340888
0.006632887278551799,0.9970925042719784,0.9973030752861939,0.9966969161292958,0.9979276834973799,3.129521999676267,0.6479018210609659,0.6150949643828476,0.6333520643773456,0.6216282118061695
0.0053109452987054615,0.9977046086357724,0.997978410600414,0.9974885309701472,0.9984768607533998,3.5892434834112557,0.6431512272367379,0.600465829438889,0.6347445305328449,0.5969298110794572
0.002652222582122002,0.9988267999693948,0.9991120030244246,0.9990585787390938,0.9991663602572647,3.6217087158775483,0.6520981789390341,0.6190662093462513,0.6432883122205963,0.624590351340604
0.0031794237671407826,0.9985717564844806,0.9989143878184251,0.9988289364997858,0.9990009986386649,3.911305208802695,0.6370546318289786,0.6123128485882179,0.6572105300910379,0.6085798537959812
0.005234324929168224,0.9977556173327552,0.9981707285706374,0.9978597470248199,0.9984862022711488,3.996679065610715,0.6489311163895487,0.6155222682009565,0.6541052943987455,0.6151945763950313
0.006970638478037933,0.9969394781810299,0.9973348400311048,0.9968409762038348,0.9978352784028405,4.222401790852973,0.6338875692794933,0.6015067362491202,0.646621423970991,0.5964308236234425
0.006181237408033899,0.9974495651508583,0.997240811404872,0.996624134031297,0.9978652144056653,4.377325294627524,0.6355502771179731,0.6120309528943058,0.6843598830756636,0.5961812376011061
0.0034229983751413113,0.9983677216965493,0.9986890157586991,0.9985834183542711,0.9987957057925179,3.7862973105595965,0.6381631037212985,0.6058368081962157,0.6439624273204866,0.6041210732775445
0.007200648494175287,0.9975770868933153,0.9977605523068345,0.9976358749344448,0.9978897823413174,3.9613190777794482,0.6364212193190816,0.6084730715661252,0.6634866295241184,0.5956868097917137
0.009777307462064502,0.9970925042719784,0.9969808151258627,0.9967635265286626,0.997201309641446,4.10714891627018,0.6369754552652415,0.607103283249747,0.6510848325595234,0.6069202103835571
0.005200405768732873,0.9979596521206866,0.9982683459875411,0.9979743574125634,0.9985643286176532,3.9576317832475603,0.6356294536817102,0.6063792764105944,0.6542259599947408,0.6056023763432763
0.005065450786920279,0.9985972608329721,0.9985991054094122,0.9983389017885528,0.9988638176664578,4.469533809743415,0.628978622327791,0.605694426933366,0.6623292849639034,0.5984782778450625
0.0056957186599832805,0.9979596521206866,0.9980463698386185,0.9979249591225114,0.9981709916734217,4.182083846875249,0.6400633412509897,0.6108761325795209,0.666120728863544,0.6083770926766376
0.004672077053257437,0.9983167129995665,0.9984064514731802,0.9981457139802732,0.9986695110970156,3.894869845496787,0.6448139350752178,0.6175106926991162,0.6609520044625459,0.6128823950456913
0.002078377312741502,0.998903313014869,0.9990804108585154,0.9989624545187018,0.9991992437093052,4.365387425267876,0.6391132224861441,0.6035015338435423,0.648636172152766,0.6024950407791662
0.005664554843321476,0.9981636869086179,0.9983919420094197,0.9981175054232391,0.9986683300398221,4.280090722297735,0.6431512272367379,0.6171521688337663,0.6695462972297973,0.6151455754109951
0.0036896065284537237,0.9987247825754291,0.9989480162802651,0.998857253766359,0.9990401654264607,4.186069442993672,0.62486144101346,0.5841211317518441,0.6350299335852504,0.595675477024567
0.004819652230284653,0.9981636869086179,0.9981549911077953,0.9977568629816416,0.9985608208428816,4.418050906135275,0.6391923990498812,0.6094948911292117,0.6400265219082008,0.605568084445233
0.005914687385626466,0.9979596521206866,0.9980345407851977,0.9978854215389611,0.9981860471908034,4.562611659065845,0.6369754552652415,0.6038901590507957,0.6418190434584761,0.60621586501541
0.0026347037872657504,0.9988523043178862,0.9990257396622305,0.9989690662452159,0.9990831208499684,4.839767608468908,0.6181314330958037,0.5864219737899435,0.6273195569415776,0.5885404514502087
0.0029805637227099018,0.9985717564844806,0.99878259891646,0.9985780037036632,0.9989894989475171,4.590074347241568,0.6250197941409343,0.5924007301033521,0.6304598287938763,0.5959786561040353
0.008042944991254667,0.9974495651508583,0.9974163686802772,0.9972617897664934,0.9975736667478357,4.620457180435471,0.6188440221694379,0.591935139786585,0.6257610466861231,0.5955432806997519
0.003384096133719743,0.9986227651814634,0.9988851733976284,0.9986718714309717,0.999100310322882,4.385537765371545,0.63729216152019,0.5999834527581472,0.62726487882609,0.6077561078493838
0.0026339151774403733,0.9987757912724119,0.9986873510538598,0.9983528332561544,0.999027085267342,4.637991002732954,0.6386381631037213,0.6050400280353413,0.6446606630071329,0.6083700136417528
0.0018742659416877644,0.9991583564997832,0.9993583149041942,0.9992685119674345,0.9994489659869351,4.4293550546076785,0.6466349960411718,0.6087907364786295,0.653625024107112,0.6055935509646329
0.005022716502539595,0.998291208651075,0.9979672214038473,0.9976730787024575,0.9982646232345936,5.022240686718661,0.6279493269992082,0.5972333942527455,0.6488434307027506,0.6000112318868639
0.004465645053533428,0.9980616695146522,0.998218324447082,0.9978866563014774,0.9985579665747022,4.708068781284142,0.6386381631037213,0.5965863269047453,0.6514324575508559,0.6026412674319651
0.0060635939418421814,0.9982401999540922,0.9981280985888308,0.9977822231678337,0.998481349724522,4.36160614477295,0.6387173396674585,0.6052794229797348,0.6402896396277665,0.605180456756291
0.002703416922881207,0.9988012956209034,0.9990652635836336,0.998942751893139,0.9991888257534979,4.669723896440399,0.6358669833729216,0.6028774039420248,0.6465770083386023,0.5988195250897476
0.002707088832461729,0.9989798260603433,0.9989495406398908,0.9988857027619927,0.999014074729502,4.874796189302881,0.6429928741092636,0.6062006162329081,0.6480824993920947,0.6058567631017074
0.0019402752199473047,0.9990053304088347,0.9992268618408829,0.9991440545762423,0.9993103744966058,4.804406671040793,0.6369754552652415,0.6033595853159497,0.6410511980340273,0.6082243483868862
0.0024523745657757897,0.9990053304088347,0.9992984041973855,0.9992488968907679,0.9993487520541886,5.025099915997527,0.6387965162311956,0.6104507401451709,0.6469225420551147,0.6123350096239378
0.003039658660046303,0.9986737738784462,0.9988100665634241,0.9985217285128176,0.9991035277106121,5.374369302932365,0.6148851939825811,0.5777174921835649,0.6169870805509869,0.5832704729079855
0.001962912894807173,0.9990053304088347,0.999178992894771,0.9990860255018011,0.9992726464893796,4.931568256749676,0.6357878068091845,0.611235912267158,0.654015281554768,0.6049355044461212
0.004441618043685785,0.9983422173480578,0.9983707823859568,0.9981294507454227,0.9986143311331482,5.422392069679919,0.6060965954077593,0.5809867339345365,0.6253154595818726,0.5840449693642312
0.0034114635453944882,0.9984952434390063,0.9985925293780977,0.9983558608991732,0.9988317280918525,5.51789875627036,0.6297703879651623,0.6010456547847727,0.6545500533805205,0.5957754798472694
0.005918918761312529,0.9985972608329721,0.9985330118150567,0.9984119760128586,0.9986550328250114,5.466053765365649,0.6298495645288994,0.6055302613934551,0.6465393246416596,0.6056893742047939
0.004013188845228922,0.9986482695299549,0.9986601773116781,0.9985603229580176,0.9987620106803979,5.0540503382588415,0.6228028503562946,0.5959761325848106,0.6252203869045715,0.5958034710860798
0.0015374601228305388,0.9991838608482746,0.999515561701827,0.9994663738949764,0.9995651762630354,5.534598029952906,0.640221694378464,0.6080269372193654,0.6513783818455567,0.6071472439012883
0.0011922661014987855,0.9994644086816802,0.999550365091804,0.9995629030663807,0.9995381744036353,5.636327455011702,0.6353919239904988,0.6011803158882175,0.64405808638861,0.5997530218068641
0.002898231568215637,0.9991073478028004,0.9992358576746465,0.9991002144460703,0.9993722908388349,5.559137246878677,0.6418844022169438,0.6158536607665054,0.6490300085609815,0.6130696836960741
0.0006433909900257828,0.9997194521665944,0.9997862707515803,0.9997168404209443,0.9998559706103328,5.416724805914969,0.6493269992082343,0.6183178250517188,0.6541249963794457,0.613357573978656
0.00174151175505407,0.9989288173633605,0.9993325105486014,0.9992116688512248,0.9994539409005477,5.596362197389701,0.6308788598574822,0.6037205170697657,0.6447186891174878,0.6004705327627472
0.0016694945306796793,0.9992093651967661,0.9993067660784083,0.9991755269413405,0.9994391925581045,5.7438955725324785,0.6270783847980997,0.5982620684486586,0.6382719636674861,0.5942144517842192
0.007396520599436444,0.997806626029738,0.9978946323364437,0.9977841758802819,0.9980067384244508,5.656024587749019,0.6216152019002376,0.5871695228851189,0.6343749061029118,0.5812030112904734
0.003346049262179348,0.9986482695299549,0.9987685639374814,0.9986064446257524,0.9989325843900324,5.377668478445504,0.6264449722882027,0.5957994850545458,0.6380995770101388,0.5959382377162964
0.0037784788218240433,0.9982401999540922,0.9981504039238456,0.9977161504002939,0.9985985991503166,5.994850644363077,0.6322248614410134,0.6062055660582881,0.6496383162225281,0.6019939351365033
0.0013056415403019032,0.9995664260756459,0.9995706657843892,0.9995361031078094,0.9996056129715731,5.354812813673525,0.6418052256532066,0.6132375027363569,0.6488024815240894,0.6153158536217181
0.0015209814997540882,0.999387895636206,0.9995424452117089,0.999461957021446,0.9996232858242337,5.582432334194651,0.6346001583531274,0.6060415935734341,0.6361673689770829,0.6074201828860575
0.001005984746720537,0.9995919304241373,0.9996704148783511,0.9995803928449294,0.9997611168513266,5.394463863584227,0.6484560570071259,0.6244889043069574,0.6580208713658435,0.622051096190631
0.002409967930286871,0.9990563391058176,0.999084849364228,0.9990995451807816,0.9990705258164899,5.776781091893937,0.6488519398258116,0.6229102011206905,0.6677438405040479,0.6163114799573344
0.003079789632338826,0.9989288173633605,0.9989088323109074,0.9988252610669538,0.9989937006831474,5.401736476925376,0.6254948535233571,0.5953614178641594,0.6378374864089477,0.5897936543290435
0.0018988565199737216,0.9991583564997832,0.9992367262149782,0.9991139023242512,0.9993606825096971,5.332601748773812,0.6411718131433096,0.6087570603154684,0.6402232005143926,0.6085757979895998
0.0035866555311200527,0.9991838608482746,0.9991572426186529,0.9990820885309476,0.999233112613156,5.750280802493424,0.6338875692794933,0.5996965059415945,0.6409599097580043,0.5978422892783358
0.0016861356320187085,0.9992858782422404,0.999381293379641,0.9993618715500097,0.9994013757558909,5.2205850857170635,0.6317498020585907,0.5968054399672809,0.6263325737797183,0.6042017369684205
0.002299568183088089,0.9991838608482746,0.9992506056991322,0.9992138092587028,0.9992879647765215,5.3747347758482675,0.6353919239904988,0.6019521251535963,0.6342360034903004,0.6049690159202293
0.0009217706343500353,0.9995664260756459,0.9996801267534837,0.9996442573503405,0.9997162034140652,5.137575408757346,0.6393507521773555,0.6078550172159094,0.6430152601555634,0.6046805969093634
0.002394991707878938,0.9992858782422404,0.9992756978571726,0.9991782689463926,0.9993739390472905,5.318705749511719,0.6410134600158354,0.613895951649215,0.6579512879236487,0.6043484890198743
0.0019074616663897592,0.9992858782422404,0.999537428667008,0.9995721222717343,0.9995031151223948,4.725841730394159,0.6462391132224862,0.6080616079244837,0.6321553214711747,0.6166054129931784
0.00121742652796098,0.999515417378663,0.9996177125416564,0.9995944615895156,0.9996412641402559,5.426046666698803,0.6467141726049089,0.613611026764461,0.6571052459076946,0.6076133907380115
0.0015047380974331558,0.9994133999846974,0.9995012400537929,0.9994791575872333,0.9995240523483065,5.682137877810879,0.6363420427553445,0.6028525178339526,0.6508377802510205,0.6007615948070952
0.0007248990288060427,0.9996684434696116,0.9997192837744839,0.9996380766250127,0.9998010061995433,5.58328695784272,0.6486935866983373,0.6174860925060845,0.6565454847094861,0.618494543570125
0.0003372585757132811,0.9998214695605601,0.9999168283893393,0.999913681932934,0.9999200061583782,6.10905922038727,0.6451306413301663,0.6188292079422241,0.6683081133073958,0.6109217778906858
0.0014241727818665977,0.9993368869392232,0.9994794390253792,0.9993679245942388,0.9995917992314389,6.141199008114076,0.6307205067300079,0.5994938326003963,0.6606892628644447,0.5958025147810284
0.0023955827952474792,0.9993368869392232,0.9994070233687835,0.9994923646286714,0.9993224809346817,6.301456949169071,0.6336500395882819,0.6072994134077743,0.6659125007800837,0.5986604582269395
0.001058302213352896,0.9995409217271545,0.9996527166503483,0.9996419442006348,0.9996636468676128,6.117665084618382,0.6321456848772763,0.5982645711678256,0.6460118748249063,0.6018815728049802
0.0005207076772227699,0.999693947818103,0.9998517381289294,0.9998529798936481,0.9998505593782042,6.565263071158342,0.630166270783848,0.5924246580213456,0.6348173561427154,0.6068955263363758
0.0018082478841471535,0.9993368869392232,0.9993751783190578,0.999185649202173,0.999565873969816,6.487172851879636,0.624228028503563,0.5936421862107826,0.6428062069615146,0.5921851973720021
0.0009448176125325006,0.999515417378663,0.9996289776850847,0.9995322998357474,0.9997261538301913,6.342226085375909,0.6262866191607285,0.5899297211368314,0.6468298948256521,0.5889396738901289
0.0006901852947006111,0.9996429391211201,0.9997504071789943,0.9997256333543105,0.9997754629454535,6.745971547245318,0.6296912114014251,0.5992613498951591,0.6567729485790519,0.5945645987443257
0.000588047147454717,0.9997449565150858,0.9998267961233874,0.9997855183627882,0.9998682067372112,6.130632598420881,0.6342834520981789,0.5929188083603215,0.6405413820294796,0.5955925593056534
0.0004063670915173955,0.9997959652120687,0.9998733565168879,0.9998490192381275,0.9998978010648665,6.835002318810397,0.6376880443388757,0.6098316720277572,0.6589002080617863,0.6098050405105511
0.0008502627843725566,0.9994899130301717,0.9996236946021013,0.9995427636336409,0.999705111775206,6.7286153313099915,0.6365795724465558,0.600428884036575,0.6398498473244404,0.6060241260443485
0.0013725999969772776,0.999387895636206,0.9995180668262856,0.9994848976796832,0.9995514886210657,6.080935067896417,0.6276326207442597,0.5906927896470292,0.6252353454324289,0.600104776734706
0.0016269069586622206,0.9994389043331888,0.9994175657680178,0.9992971265728956,0.999539082075588,6.783222227481652,0.6359461599366587,0.6011559484574684,0.6411377502008702,0.6051910905444778
0.0006099206241175122,0.9997194521665944,0.9997415557022653,0.9996753484214923,0.9998082997054536,7.213880942911736,0.6353127474267617,0.5926461093443431,0.6365109559224089,0.5967693326128615
0.0006148123644874077,0.9997449565150858,0.9997791526811669,0.9997747778402957,0.9997840373616937,7.0752715313142005,0.6362628661916073,0.6033572107907255,0.6420589258017266,0.6013693963135318
0.0008314131916120555,0.9995664260756459,0.9996513716777348,0.9995536199428862,0.9997496289935396,7.015015449584332,0.6342042755344418,0.5962215733491174,0.6237178321735395,0.6037079493644205
0.0020996980246168837,0.9995919304241373,0.9996540672455185,0.999690827243177,0.9996175598603573,6.4736116607889524,0.6399841646872526,0.6053821636500598,0.6427257077026567,0.6068671663504829
0.0006482120952932617,0.9995919304241373,0.9996617984233331,0.9995873604825197,0.9997367017629584,6.7874933087250024,0.6335708630245447,0.6055139103492043,0.6522033131101566,0.5986517908934491
0.0003340460350028721,0.9998469739090515,0.9997408573038524,0.9996488080324384,0.9998343936048362,6.929822911332735,0.6336500395882819,0.6017520726987975,0.6467267645103814,0.5980521706788138
0.0004183973926077008,0.9998214695605601,0.9998926558506358,0.9998831304531778,0.9999022858152641,6.791181895587526,0.6406967537608868,0.6082518276677558,0.6457443358851382,0.6077498496335706
0.0006566652829721613,0.999693947818103,0.9997977467860796,0.9997621862678078,0.9998334825941847,6.445583912086033,0.6539984164687253,0.6199089454029575,0.6670388203331585,0.6101713570012357
