epoch,train_loss,train_acc,test_loss,test_acc,test_f1
95,0.010176004538927518,0.9969580206854594,0.0001011718508636694,1.0,1.0
96,0.004047310321003556,0.9993916041370918,5.9592656158491014e-05,1.0,1.0
97,0.012302427281241021,0.9969580206854594,0.00021855142768480458,1.0,1.0
98,0.008186268400158367,0.998377611032245,0.00013244954631410824,1.0,1.0
99,0.009023183718280928,0.9975664165483674,7.681196917357609e-05,1.0,1.0
100,0.004528912707863494,0.998377611032245,7.56774989030111e-05,1.0,1.0
101,0.009711565092867806,0.9971608193064287,6.988487493519469e-05,1.0,1.0
102,0.005142758014229247,0.9993916041370918,0.00020247141907944215,1.0,1.0
103,0.006651699748473137,0.9981748124112756,5.6128528886423686e-05,1.0,1.0
104,0.0053898490581202885,0.9987832082741838,0.00024682916659414837,1.0,1.0
105,0.004531784633606486,0.9985804096532144,3.5237511898689685e-05,1.0,1.0
106,0.005184521727887957,0.9989860068951532,2.6260559097391654e-05,1.0,1.0
107,0.006158077989797831,0.998377611032245,7.498554351710978e-05,1.0,1.0
108,0.005574275288750503,0.9987832082741838,0.00010004869242792549,1.0,1.0
109,0.012130160057697013,0.9969580206854594,0.006174253237920318,0.9983779399837794,0.9966507177033493
110,0.009241190938045965,0.9969580206854594,5.8864251641633194e-05,1.0,1.0
111,0.008284836288119098,0.9973636179273981,8.352394521081388e-05,1.0,1.0
112,0.008413155357796244,0.9979720137903062,0.00016547660951095027,1.0,1.0
113,0.0073703360156243194,0.9985804096532144,7.489591911432648e-05,1.0,1.0
114,0.012045862442050586,0.9969580206854594,3.595228408576504e-05,1.0,1.0
115,0.007525589204598913,0.9985804096532144,0.0016884966198491298,0.9983779399837794,0.9966507177033493
116,0.007205116214456168,0.9975664165483674,0.00010939990232113192,1.0,1.0
117,0.006884029926480158,0.9973636179273981,3.523615832568112e-05,1.0,1.0
118,0.00807362972112583,0.9975664165483674,3.130457206630727e-05,1.0,1.0
119,0.0086359905195663,0.9977692151693368,0.00010300001670731866,1.0,1.0
120,0.006988320762944666,0.9979720137903062,0.00016401719001942958,1.0,1.0
121,0.007576945925116708,0.9979720137903062,4.981604417771037e-05,1.0,1.0
122,0.012296623025105367,0.9977692151693368,0.00036821293665189827,1.0,1.0
123,0.004755013735102439,0.9985804096532144,0.00036418283281998713,1.0,1.0
124,0.008941197487309574,0.9979720137903062,5.319760485644024e-05,1.0,1.0
125,0.008797513426066104,0.9977692151693368,6.460476409310032e-05,1.0,1.0
126,0.008296344922585411,0.9977692151693368,0.00014913091792804147,1.0,1.0
127,0.006715324848027421,0.998377611032245,5.7699229830106685e-05,1.0,1.0
128,0.004689379073653005,0.9987832082741838,3.1942965475479234e-05,1.0,1.0
129,0.0032482655868900892,0.9985804096532144,3.439444212549531e-05,1.0,1.0
130,0.005872017968180841,0.9985804096532144,3.4131466267411504e-05,1.0,1.0
131,0.007026851502781848,0.9977692151693368,2.522712201450089e-05,1.0,1.0
132,0.006911902613839642,0.9975664165483674,6.142265896310013e-05,1.0,1.0
133,0.005751008413016166,0.998377611032245,5.357621261030206e-05,1.0,1.0
134,0.00578707426447305,0.9985804096532144,4.04011207101074e-05,1.0,1.0
135,0.003938957610658374,0.9989860068951532,3.431313225320102e-05,1.0,1.0
136,0.0053913478940919675,0.998377611032245,5.6663762266732166e-05,1.0,1.0
137,0.0038782952659706924,0.9987832082741838,5.127759066974784e-05,1.0,1.0
138,0.005837964832645011,0.9987832082741838,0.0007944545993400584,1.0,1.0
139,0.004321367497428085,0.9991888055161224,0.0003019308328995772,1.0,1.0
140,0.009395822021365411,0.9979720137903062,0.00012928339301157947,1.0,1.0
141,0.008409171093775498,0.9977692151693368,2.5061505175804054e-05,1.0,1.0
142,0.005460208846654819,0.9987832082741838,3.0183444066789486e-05,1.0,1.0
143,0.005049035838166567,0.9989860068951532,1.4754977648676881e-05,1.0,1.0
144,0.0053298732760931585,0.9985804096532144,1.569327940386006e-05,1.0,1.0
145,0.00434468083099328,0.9991888055161224,2.7204662065636532e-05,1.0,1.0
146,0.002379249859173921,0.9989860068951532,2.7011684194867255e-05,1.0,1.0
147,0.0027838946597892543,0.9995944027580612,2.7708183394169808e-05,1.0,1.0
148,0.007444250296046058,0.9981748124112756,3.094143357737079e-05,1.0,1.0
149,0.003400464165412589,0.9991888055161224,3.08760759928275e-05,1.0,1.0
150,0.006536405363574232,0.998377611032245,3.074072068651559e-05,1.0,1.0
151,0.005222207785205724,0.998377611032245,4.491947177891123e-05,1.0,1.0
152,0.0024071020425299773,0.9993916041370918,2.0564810926239487e-05,1.0,1.0
153,0.004701281435196465,0.9981748124112756,2.8295915074656294e-05,1.0,1.0
154,0.00412192047003047,0.9989860068951532,4.350123910238288e-05,1.0,1.0
155,0.0040674593996183304,0.9989860068951532,2.9085616409823537e-05,1.0,1.0
156,0.003882514272446999,0.9993916041370918,3.8035112119295664e-05,1.0,1.0
157,0.003524163018294847,0.9989860068951532,2.7040978606139966e-05,1.0,1.0
158,0.003364527595382173,0.9989860068951532,1.952093216112931e-05,1.0,1.0
159,0.007233812054232515,0.9977692151693368,5.2578741454085775e-05,1.0,1.0
160,0.0036875887613768473,0.9993916041370918,3.608270864437099e-05,1.0,1.0
161,0.004314637116460577,0.9989860068951532,2.5228282259768692e-05,1.0,1.0
162,0.004605731019324735,0.9987832082741838,2.337101520276504e-05,1.0,1.0
163,0.005371789060612561,0.998377611032245,1.9478778440411983e-05,1.0,1.0
164,0.004857667438660916,0.9985804096532144,2.1476525172750017e-05,1.0,1.0
165,0.0021035923868024725,0.9995944027580612,1.6411725627924998e-05,1.0,1.0
166,0.0015914056248355376,0.9995944027580612,1.8370122562290227e-05,1.0,1.0
167,0.004711480684883634,0.9987832082741838,1.8857304665079636e-05,1.0,1.0
168,0.0032014253777197044,0.9995944027580612,2.1206298167890467e-05,1.0,1.0
169,0.004118788995330727,0.998377611032245,3.0576941031542105e-05,1.0,1.0
170,0.0037163493861494343,0.9989860068951532,2.3414328621430564e-05,1.0,1.0
171,0.006308546924325304,0.9979720137903062,3.076643839517251e-05,1.0,1.0
172,0.006339915140565311,0.9981748124112756,2.7499543089324338e-05,1.0,1.0
173,0.00370531470411374,0.9987832082741838,2.032948629026107e-05,1.0,1.0
174,0.0029924487854886424,0.9993916041370918,2.1306074298163388e-05,1.0,1.0
175,0.004120846956071275,0.9985804096532144,1.86984556021727e-05,1.0,1.0
176,0.003068276168309903,0.9989860068951532,1.7884583966585598e-05,1.0,1.0
177,0.0038609221604830697,0.9985804096532144,1.8831973898841353e-05,1.0,1.0
178,0.0020725516270999303,0.9993916041370918,1.7147768035555402e-05,1.0,1.0
179,0.003579513679873985,0.9985804096532144,1.7648389015727452e-05,1.0,1.0
180,0.0062837703211863945,0.9981748124112756,1.9684131843207287e-05,1.0,1.0
181,0.007366375467726117,0.9977692151693368,2.751684928496679e-05,1.0,1.0
182,0.001774093702898605,0.9995944027580612,2.180659854734095e-05,1.0,1.0
183,0.003243824551277253,0.9989860068951532,2.2251530585672977e-05,1.0,1.0
184,0.0036521487147655315,0.9989860068951532,2.1587419762895106e-05,1.0,1.0
185,0.007415688296547363,0.9979720137903062,2.106591541533372e-05,1.0,1.0
186,0.0035310481300815876,0.9985804096532144,2.038894580387624e-05,1.0,1.0
187,0.0026019359065508354,0.9989860068951532,1.9565889394470276e-05,1.0,1.0
188,0.002163544118926559,0.9989860068951532,1.8796394770010526e-05,1.0,1.0
189,0.0037429527122896794,0.9989860068951532,1.9045255046084053e-05,1.0,1.0
190,0.004904352852275356,0.9987832082741838,1.9177323134641226e-05,1.0,1.0
191,0.004361801017910586,0.9989860068951532,2.0100349195319284e-05,1.0,1.0
192,0.005692370690130939,0.9981748124112756,1.848517450951444e-05,1.0,1.0
193,0.0034834304607276123,0.9989860068951532,1.7897926076830006e-05,1.0,1.0
194,0.0024296569428109774,0.9991888055161224,1.9317995895774557e-05,1.0,1.0
195,0.006216248572537537,0.9993916041370918,2.0000766407539678e-05,1.0,1.0
196,0.0037014888861526163,0.9993916041370918,1.8751534220455888e-05,1.0,1.0
197,0.003855516039811228,0.9989860068951532,2.0003666876871814e-05,1.0,1.0
198,0.004127725363458708,0.9989860068951532,1.9738273958060725e-05,1.0,1.0
199,0.0030974662707669823,0.9993916041370918,1.790363034350999e-05,1.0,1.0
200,0.0034146261031483692,0.9985804096532144,1.906555835943885e-05,1.0,1.0
