train loss,train accuracy,train f1,train precision,train recall,test loss,test accuracy,test f1,test precision,test recall
0.06369499337577073,0.9710302766281855,0.9664863437336857,0.9602615784189581,0.9754218764869954,3.201439192470078,0.531965272296764,0.3543810586232296,0.3970633206500826,0.3937649407107546
0.05352918776427705,0.9740797211936397,0.9689623389656629,0.9595880775709793,0.9812873596715191,3.179031978748686,0.5509076558800315,0.3723351884566208,0.41409971186904854,0.4063851889528495
0.04823156366373454,0.980396427793509,0.9766199054123701,0.9725212174257217,0.9835185509556863,2.9718451650479505,0.5276243093922652,0.32786017504298326,0.3785195257954064,0.3757828163478108
0.16172385277428208,0.9570899586146809,0.9361280808214726,0.9253185957342358,0.9540181469441174,3.823323280677705,0.4506708760852407,0.2964221640693146,0.35105688793463713,0.338855916696996
0.10035260677000091,0.9631888477455892,0.9512760523781025,0.9395457230670876,0.965721320723176,3.497857498765086,0.5047355958958168,0.3272740885057393,0.3820608015780775,0.3672458477521424
0.03460425762222292,0.980178610324548,0.9806974565213732,0.974181820302163,0.9901233086642229,3.3348574918748453,0.5063141278610892,0.35274843823227003,0.4187972120498225,0.37197714509390395
0.035303164448161464,0.9838815072968852,0.9815982356107315,0.9755099842637752,0.9895688982748091,3.261069657206065,0.5197316495659037,0.34100538503071715,0.38492667222989146,0.36581372350215957
0.01838737208638815,0.9904160313657155,0.9903106407205781,0.9864317907678511,0.9949705625070768,3.4904364820719707,0.5339384372533543,0.3651086101204415,0.4188602963768141,0.39555783239809617
0.016693456740173283,0.9910694837725985,0.9908017707158222,0.9867995331649967,0.995193884952084,3.4410855809627976,0.5378847671665351,0.3504452676881022,0.3894159306352473,0.38446036462278393
0.01155296399697671,0.9943367458070137,0.9954324404056849,0.9945571548845032,0.9963735468160809,3.295720545626477,0.5359116022099447,0.3532240372689534,0.4063606575367888,0.3822049568328278
0.01526678424791894,0.9917229361794816,0.9916114833033688,0.9889067066431687,0.9946004790369044,3.5690736232447455,0.5363062352012629,0.3579166774665789,0.42205302369047,0.38772018409923037
0.0151204411995272,0.9925942060553257,0.9931340606843285,0.9914014924410937,0.9952066395009637,3.9120197051514203,0.5122336227308603,0.31738102606148405,0.3817781479543925,0.35068042221937124
