epoch,train_loss,train_acc,test_loss,test_acc,test_f1
24,0.07884920638868477,0.978218253103899,0.34720621597324663,0.925414364640884,0.7417582009871657
25,0.07636319023446043,0.9806142452624701,0.4036779952924272,0.9191002367797948,0.7487181780979413
26,0.056618705048647563,0.9845349597037683,0.37332888861387475,0.925414364640884,0.7557612201985249
27,0.06721657151374597,0.9814855151383141,0.36450410540779465,0.925414364640884,0.7042643897793698
28,0.06609702599260237,0.980396427793509,0.3848874244336171,0.9191002367797948,0.7484006374404443
29,0.07737372637418224,0.9762578958832498,0.3683078253984263,0.9167324388318864,0.7401636984326336
30,0.06100301744841953,0.9838815072968852,0.3763835714760971,0.925808997632202,0.7180754565186493
31,0.053850964158026905,0.9843171422348073,0.3721084742914906,0.9218626677190213,0.7247806570181654
32,0.05536785953686508,0.9843171422348073,0.42335734338203374,0.920284135753749,0.7299347872179526
33,0.06319542419050961,0.9808320627314311,0.37305281998702833,0.9226519337016574,0.7496189468309099
34,0.05883127908145088,0.9843171422348073,0.38790008392781844,0.9262036306235202,0.7608079073535443
35,0.050286119734003015,0.9847527771727292,0.4116689881755314,0.9230465666929756,0.7470600817176666
36,0.05916881916687084,0.9849705946416902,0.37804833259183585,0.9210734017363852,0.7229450450075838
37,0.04553498631776145,0.9871487693313004,0.3978668516229812,0.925414364640884,0.7324999620862646
38,0.04465420795691816,0.9862774994554563,0.4254130765548727,0.9187056037884768,0.7266704344938992
39,0.06531542370493858,0.9812676976693531,0.388544096825343,0.9337016574585635,0.7344395695394604
40,0.06876829892000948,0.9810498802003921,0.3978714392753502,0.9250197316495659,0.7632926020732377
41,0.032434640417779825,0.9908516663036375,0.3831338554550177,0.9281767955801105,0.7373815142342108
42,0.040442229516762025,0.9875844042692223,0.39607879408909374,0.9226519337016574,0.7169671397598517
43,0.031796544491660486,0.9934654759311696,0.40329505407913707,0.9273875295974744,0.7348984782072381
44,0.04262433142813689,0.9884556741450664,0.4524624103293611,0.9171270718232044,0.7178094003242219
45,0.04434554541592659,0.9860596819864953,0.40102919472797516,0.9218626677190213,0.7359475984638397
46,0.03762378135383246,0.9895447614898715,0.4204469049833098,0.9191002367797948,0.7145284510346739
47,0.02904888228932203,0.9932476584622086,0.44580195814770984,0.9250197316495659,0.7541897197472599
48,0.04484434287075746,0.9897625789588325,0.3713749432385015,0.9265982636148382,0.7486957993020316
49,0.04256275455333314,0.9867131343933784,0.4039983053374874,0.920678768745067,0.7521293309465884
50,0.0390788222787051,0.9880200392071444,0.4378801403830347,0.9242304656669298,0.7372654260747655
51,0.0444988112780443,0.9864953169244174,0.4056266309618479,0.9171270718232044,0.7002091017965503
52,0.03757808741163426,0.9891091265519495,0.42694565500908227,0.9218626677190213,0.7284684379000119
53,0.03393497260093066,0.9901982138967546,0.4243072014487251,0.9238358326756116,0.7149711578429262
54,0.03226350303929996,0.9910694837725985,0.42027914340607087,0.9317284925019732,0.7305291164511375
55,0.034636437803656155,0.9910694837725985,0.41196843254914317,0.930939226519337,0.7749858416070045
56,0.02847101956571831,0.9923763885863647,0.4738668949940869,0.9222573007103394,0.7366607966296007
57,0.041325005765763326,0.9882378566761054,0.43297066673013107,0.9242304656669298,0.7531111048609992
58,0.027816103245317286,0.9932476584622086,0.42260551280926417,0.9273875295974744,0.7379864876211624
59,0.02733817966677211,0.9906338488346765,0.47487429457098457,0.919889502762431,0.7223634845080656
60,0.03509768639088482,0.9904160313657155,0.44521697864065796,0.9222573007103394,0.74003098648194
61,0.031353832495365754,0.9906338488346765,0.45379792173828964,0.9269928966061562,0.7507488696395376
62,0.027298085555025265,0.9915051187105206,0.4367206930737845,0.9265982636148382,0.7399312206830729
63,0.03265661309164669,0.9901982138967546,0.4570598977705392,0.9281767955801105,0.7619150847516978
64,0.02898955109189004,0.9923763885863647,0.40733513318372694,0.930544593528019,0.741907415269863
65,0.02685547412047132,0.9925942060553257,0.42765510086949265,0.9269928966061562,0.7725863898436115
66,0.024070403428086525,0.9925942060553257,0.4133086394821459,0.9265982636148382,0.7260007447105357
67,0.028925573745017426,0.9923763885863647,0.43345327485990787,0.9218626677190213,0.7550013198535263
68,0.0332357906108587,0.9899803964277936,0.4082805407075498,0.9281767955801105,0.7447291228738481
69,0.025618519020970548,0.9943367458070137,0.42867251833123116,0.930939226519337,0.7482294025184822
70,0.030941505826550406,0.9897625789588325,0.45639917811918373,0.9285714285714286,0.7660595960261474
71,0.028069920311258968,0.9923763885863647,0.4137917432901703,0.919889502762431,0.71489059668923
72,0.020817331876423175,0.9945545632759747,0.3903335994543197,0.9356748224151539,0.7671202634713826
73,0.030807665328305936,0.9921585711174036,0.4587791412715942,0.919889502762431,0.7553629345679228
74,0.03270324944445275,0.9888913090829885,0.43465306856261526,0.925414364640884,0.7432777498468178
75,0.02741142900985613,0.9921585711174036,0.452547392557245,0.9242304656669298,0.7443132462806964
76,0.02496248362105128,0.9932476584622086,0.4600664250899603,0.9293606945540647,0.739967272024571
77,0.018168788624388203,0.9939011108690917,0.4256136873009267,0.930544593528019,0.7420257636927416
78,0.023792139934288654,0.9925942060553257,0.457359403889294,0.919889502762431,0.7141620772118337
79,0.03122125308456776,0.9908516663036375,0.48868934940708464,0.920678768745067,0.7288804668246444
80,0.03400545994377085,0.9899803964277936,0.4418919915370143,0.9301499605367008,0.751511758590554
81,0.022881553730876896,0.9936832934001307,0.4518864335464321,0.9273875295974744,0.7517231019705614
82,0.028425091712453013,0.9912873012415596,0.4687488439427461,0.9321231254932912,0.7731728248429421
83,0.022531132820520595,0.9939011108690917,0.47188000026987403,0.9277821625887924,0.7524345115844527
84,0.027117250029357123,0.9932476584622086,0.5209826876210151,0.9269928966061562,0.748860082840001
85,0.02247940710468039,0.9945545632759747,0.4540293238815964,0.9289660615627466,0.7648755110880187
86,0.01977809219927641,0.9958614680897407,0.44535553314221027,0.9313338595106551,0.7642374089032093
87,0.020534975341624864,0.9943367458070137,0.5100119457342724,0.9230465666929756,0.7647291133942012
88,0.030828572293624616,0.9930298409932476,0.449653883147823,0.930939226519337,0.7553638867264286
89,0.017198734646742184,0.9956436506207798,0.45962154851151715,0.9262036306235202,0.7405460239360897
90,0.0169364454616628,0.9947723807449358,0.45568770294878175,0.9273875295974744,0.7574319813107836
91,0.022559025355918402,0.9945545632759747,0.452208057975054,0.9337016574585635,0.7742747491827096
92,0.019901140267404693,0.9939011108690917,0.4542518778635746,0.9289660615627466,0.7373204040903366
93,0.0175293961229897,0.9952080156828578,0.43205425169116035,0.9348855564325178,0.7621043143718642
94,0.01723329297926089,0.9956436506207798,0.42951834803974903,0.9301499605367008,0.7623938395207538
95,0.020098584172409412,0.9932476584622086,0.43915702304975573,0.9285714285714286,0.7623505926671219
96,0.021913208181119238,0.9941189283380527,0.46889299605903234,0.925414364640884,0.7504033709692913
97,0.019140163748325268,0.9943367458070137,0.46784679058883355,0.9273875295974744,0.7577105431980714
98,0.024585678127836304,0.9928120235242867,0.5113795334745225,0.920678768745067,0.7436217868268676
99,0.016454245182708882,0.9952080156828578,0.4527549469856738,0.9313338595106551,0.7469261789631554
100,0.019685584275081162,0.9958614680897407,0.5057205548884837,0.9281767955801105,0.7471555496845799
101,0.016285505639951074,0.9958614680897407,0.45524852235390617,0.9325177584846093,0.757959111244706
102,0.015816306134134504,0.9943367458070137,0.44595733597792314,0.9289660615627466,0.7320501384745689
103,0.014552084507541462,0.9954258331518188,0.43555095333138505,0.9344909234411997,0.7600776981401547
104,0.01639489248797437,0.9939011108690917,0.43407271340218884,0.9388318863456985,0.7551072156604761
105,0.016859267973707206,0.9956436506207798,0.48847342073776256,0.9289660615627466,0.739339533002374
106,0.014109670885428185,0.9960792855587018,0.4570623373270223,0.930544593528019,0.7472688657202088
107,0.017189035594197197,0.9952080156828578,0.47809120972700353,0.9273875295974744,0.751415894193234
108,0.015068377631157962,0.9960792855587018,0.4771034367553061,0.9289660615627466,0.750758493164365
109,0.015636932878730487,0.9962971030276628,0.47516680716433296,0.9293606945540647,0.7507118113295373
110,0.010941754627658005,0.9971683729035069,0.4689351644399322,0.9337016574585635,0.7545110504978009
111,0.013969900717056494,0.9956436506207798,0.45758264323059933,0.9344909234411997,0.7639982386563443
112,0.012012434812342581,0.9967327379655848,0.4334560696685418,0.9325177584846093,0.7703201124733601
113,0.006606339779870102,0.9989109126551949,0.47084825610023084,0.9333070244672454,0.7555821193202208
114,0.013134911089593537,0.9967327379655848,0.45720446782499763,0.9289660615627466,0.7510425970831955
115,0.009878482847701514,0.9967327379655848,0.4840813101561124,0.9262036306235202,0.7454137399390609
116,0.013750638065260128,0.9962971030276628,0.48425257709333064,0.930939226519337,0.7700908109700213
117,0.014565426132075149,0.9965149204966238,0.44509581660509295,0.9325177584846093,0.7637586742605561
118,0.010424083107213166,0.9971683729035069,0.47290820203245204,0.930939226519337,0.7534195159972464
119,0.011881618960747348,0.9965149204966238,0.46931131523993413,0.9344909234411997,0.7760004139693653
120,0.007800621489938036,0.9980396427793509,0.4883538055062388,0.9273875295974744,0.7558117734722684
121,0.015352781741725505,0.9954258331518188,0.4880623036044361,0.9321231254932912,0.7809821925168252
122,0.01554374834366404,0.9954258331518188,0.49484398617646597,0.9262036306235202,0.7181605529986327
123,0.0161693949912468,0.9956436506207798,0.5157476183271069,0.925808997632202,0.716052525805927
124,0.011696964526677595,0.9962971030276628,0.49484076703168695,0.9293606945540647,0.7563674817778316
125,0.011096980935839993,0.9971683729035069,0.47508158557699154,0.930939226519337,0.765745778894506
126,0.0077870370849782,0.9978218253103899,0.505152941973264,0.9250197316495659,0.7522683549305722
127,0.010470494624148983,0.9967327379655848,0.5120974157678865,0.9301499605367008,0.71994220719346
128,0.011416805011450116,0.9958614680897407,0.5159698037435054,0.9277821625887924,0.7253532223847615
129,0.011743422214650193,0.9965149204966238,0.48544285964476563,0.9317284925019732,0.7255132981082494
130,0.01009276468835023,0.9969505554345458,0.4669697556377116,0.9313338595106551,0.7354777432739794
131,0.011000255641996685,0.9971683729035069,0.4674989451266878,0.9333070244672454,0.7634597385220808
132,0.008596630579952424,0.9978218253103899,0.49303319704466764,0.930939226519337,0.7537344438109763
133,0.008860031700691245,0.9971683729035069,0.47739652267288957,0.9321231254932912,0.7525435500881177
134,0.008247181938489908,0.9973861903724679,0.4773569828238935,0.9329123914759274,0.7489458646712929
135,0.011024388812938636,0.9969505554345458,0.5228374329437491,0.9269928966061562,0.7500449605460601
136,0.00988092915223661,0.9971683729035069,0.46990717318270653,0.9329123914759274,0.7648059380923368
137,0.014011798900639525,0.9962971030276628,0.4676366159082306,0.9297553275453828,0.7476565565953506
138,0.01620418834880374,0.9956436506207798,0.4435187705219874,0.9313338595106551,0.7541969382056344
139,0.006448704447188302,0.998257460248312,0.45630995702254273,0.9340962904498816,0.746889756057537
140,0.012297023800127671,0.9965149204966238,0.44567948546857467,0.9301499605367008,0.7483746591003576
141,0.007650837012627687,0.9971683729035069,0.463968264910774,0.9321231254932912,0.7513566067006179
142,0.012021436955352977,0.9962971030276628,0.46976419481218756,0.9313338595106551,0.7456532074438591
143,0.006965498715652097,0.9978218253103899,0.4535090865915746,0.9289660615627466,0.7425221002164141
144,0.009232672983814989,0.9971683729035069,0.449357204791967,0.9325177584846093,0.7711336788104777
145,0.00586307292898299,0.998257460248312,0.450654341300454,0.9313338595106551,0.7678234038822541
146,0.011352916968416563,0.9965149204966238,0.4393462172247052,0.9329123914759274,0.7597771146080392
147,0.009445964161949072,0.9971683729035069,0.44540767984401547,0.9348855564325178,0.7491573171074822
148,0.009450417463741733,0.9978218253103899,0.4536296019143915,0.9325177584846093,0.7716535990406034
149,0.009113730775101905,0.9967327379655848,0.4595307279922121,0.930544593528019,0.7413656379955925
150,0.007385227235248732,0.9980396427793509,0.4800504392399596,0.930939226519337,0.72247568970423
151,0.011174330833708095,0.9971683729035069,0.45048208444158017,0.9297553275453828,0.7375680564876678
152,0.007217047050184698,0.9989109126551949,0.4697482187680212,0.9313338595106551,0.7431529097176951
153,0.009181528978995176,0.9978218253103899,0.46674051292787505,0.9321231254932912,0.7463275314660109
154,0.009546998744960115,0.9973861903724679,0.4677162902883968,0.9329123914759274,0.7479310581509466
155,0.005865239182844566,0.9980396427793509,0.4568219664253018,0.9333070244672454,0.7697267778261097
156,0.011938367805161122,0.9973861903724679,0.45942572688341327,0.9344909234411997,0.7627839651919246
157,0.005516761503646339,0.998475277717273,0.4606876218986963,0.9337016574585635,0.7652274303508649
158,0.009080231435211715,0.9973861903724679,0.4601958809448399,0.93646408839779,0.7677440069679312
159,0.006643448824129532,0.998257460248312,0.45864769442399467,0.9340962904498816,0.7666514829473804
160,0.006779141375142615,0.998693095186234,0.4655151986755907,0.936069455406472,0.7690905625742336
161,0.006280981956911542,0.998693095186234,0.46107808247079224,0.9356748224151539,0.7733382277606866
162,0.00700837506970869,0.9978218253103899,0.4614345305250118,0.9325177584846093,0.7669598905457538
163,0.0056275959400307165,0.998257460248312,0.4620780566591114,0.9329123914759274,0.7688929624429822
164,0.007311740774465341,0.9973861903724679,0.4667984707297165,0.9317284925019732,0.7554853543121811
165,0.0072338556679319875,0.9980396427793509,0.47976772335446904,0.9313338595106551,0.7560665070792101
166,0.00655670525530279,0.9978218253103899,0.47995739930618814,0.9344909234411997,0.748244391886676
167,0.007433317693778436,0.998257460248312,0.4885310803046825,0.9321231254932912,0.744408924276229
168,0.006133561796687042,0.9978218253103899,0.4816001408572449,0.9344909234411997,0.7460123079719101
169,0.006400287839362379,0.9980396427793509,0.474208473971065,0.9333070244672454,0.7562859969681975
170,0.009390272677838932,0.9976040078414289,0.47570995147903794,0.9337016574585635,0.7667250849045659
171,0.007401210112519069,0.9976040078414289,0.4737188707869544,0.9321231254932912,0.7651864650086393
172,0.009562316685760821,0.9967327379655848,0.4579942247579675,0.9317284925019732,0.7638193708611567
173,0.011753180521909342,0.9973861903724679,0.4670816426119093,0.9329123914759274,0.7704165475565513
174,0.004717508023610836,0.998693095186234,0.4606009824782163,0.9321231254932912,0.7651504634894544
175,0.0073814466348796496,0.9980396427793509,0.45718359646123513,0.9321231254932912,0.7633230865721978
176,0.00955679886105717,0.998257460248312,0.4548757008520185,0.9297553275453828,0.7415690440171349
177,0.006920334560565563,0.9980396427793509,0.44846129647934635,0.930939226519337,0.7453674338511366
178,0.009123391834311018,0.9973861903724679,0.4508518561097516,0.930939226519337,0.747442071233987
179,0.005008119587416076,0.9991287301241559,0.4512208693593905,0.9325177584846093,0.7694861177332937
180,0.008233024803745093,0.9971683729035069,0.4566122818482421,0.9329123914759274,0.7681750321901406
181,0.007070031740052122,0.9973861903724679,0.4520209362964133,0.9333070244672454,0.7493559646777488
182,0.008436823851039235,0.998475277717273,0.4511496321178367,0.9337016574585635,0.7490884875661303
183,0.006872095355077964,0.9978218253103899,0.4525652412551543,0.9337016574585635,0.7514671723261768
184,0.005415405511922617,0.998257460248312,0.4518256657407711,0.9325177584846093,0.743816543811701
185,0.004804237480718578,0.998693095186234,0.45442949549457456,0.9321231254932912,0.7441026848838137
186,0.0061394037716163705,0.998693095186234,0.4565117608494145,0.9337016574585635,0.7496674116875713
187,0.006356749495759057,0.9980396427793509,0.45772384073006045,0.9337016574585635,0.7515048362062868
188,0.006419008999188218,0.9993465475931169,0.4539725856227769,0.9329123914759274,0.7474121716478636
189,0.0054667963488198865,0.998693095186234,0.4550435346887162,0.9329123914759274,0.7502220979144049
190,0.005148865281521261,0.9991287301241559,0.4569925265511661,0.9340962904498816,0.7518196523914373
191,0.006945560970659601,0.998257460248312,0.4568002094127291,0.9333070244672454,0.7512181639362219
192,0.00556450631673665,0.9980396427793509,0.455716228240479,0.9340962904498816,0.7522041078850019
193,0.005393391728705066,0.9991287301241559,0.45317447147881224,0.9333070244672454,0.7496855632188573
194,0.00432123317040602,0.998693095186234,0.4563223664555478,0.9340962904498816,0.7522041078850019
195,0.007286461187533481,0.9978218253103899,0.4547724277369131,0.9337016574585635,0.7500222519283835
196,0.004212366291531772,0.9989109126551949,0.4553773908889849,0.9329123914759274,0.7502410889406472
197,0.005401588166648844,0.998475277717273,0.45963732266670715,0.9337016574585635,0.7504913387487415
198,0.005632058516683545,0.9989109126551949,0.4556910283187288,0.9333070244672454,0.750558786623931
199,0.005562454027249927,0.9980396427793509,0.45786335408076023,0.9333070244672454,0.7501401737070064
200,0.006309701012846296,0.998257460248312,0.45485506880066956,0.9340962904498816,0.7522041078850019
